time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-08 00:00:00+00:00,0,0,1,1
2022-01-09 00:00:00+00:00,3,3,10,4
2022-01-10 00:00:00+00:00,1,1,5,4
2022-01-11 00:00:00+00:00,0,0,9,8
2022-01-12 00:00:00+00:00,1,1,16,4
2022-01-13 00:00:00+00:00,2,2,4,4
2022-01-14 00:00:00+00:00,3,3,14,11
2022-01-15 00:00:00+00:00,4,3,12,5
2022-01-16 00:00:00+00:00,2,1,10,6
2022-01-17 00:00:00+00:00,2,1,19,5
2022-01-18 00:00:00+00:00,6,5,43,10
2022-01-19 00:00:00+00:00,3,3,15,6
2022-01-20 00:00:00+00:00,3,3,9,3
2022-01-21 00:00:00+00:00,4,3,17,5
2022-01-22 00:00:00+00:00,6,2,1,1
2022-01-23 00:00:00+00:00,4,4,10,6
2022-01-24 00:00:00+00:00,8,6,18,7
2022-01-25 00:00:00+00:00,4,3,2,2
2022-01-26 00:00:00+00:00,4,3,31,8
2022-01-27 00:00:00+00:00,2,1,4,4
2022-01-28 00:00:00+00:00,1,1,19,4
2022-01-29 00:00:00+00:00,3,3,12,6
2022-01-30 00:00:00+00:00,0,0,8,5
2022-01-31 00:00:00+00:00,1,1,13,5
2022-02-01 00:00:00+00:00,0,0,5,3
2022-02-02 00:00:00+00:00,2,2,10,7
2022-02-03 00:00:00+00:00,1,1,6,4
